Pincode,StateName
486001,MADHYA PRADESH
500024,TELANGANA
500027,TELANGANA
520010,ANDHRA PRADESH
721137,WEST BENGAL
431122,MAHARASHTRA
517506,ANDHRA PRADESH
533001,ANDHRA PRADESH
394601,GUJARAT
533215,ANDHRA PRADESH
425001,MAHARASHTRA
791111,ARUNACHAL PRADESH
456001,MADHYA PRADESH
444001,MAHARASHTRA
441001,MAHARASHTRA
781014,ASSAM
683542,KERALA
121010,HARYANA
121015,HARYANA
723121,WEST BENGAL
380001,GUJARAT
577201,KARNATAKA
585401,KARNATAKA
585101,KARNATAKA
585201,KARNATAKA
584101,KARNATAKA
506167,TELANGANA
274208,UTTAR PRADESH
823001,BIHAR
274408,UTTAR PRADESH
274307,UTTAR PRADESH
834001,JHARKHAND
735230,WEST BENGAL
180004,JAMMU AND KASHMIR
110019,DELHI
247340,UTTAR PRADESH
247120,UTTAR PRADESH
247121,UTTAR PRADESH
247231,UTTAR PRADESH
247554,UTTAR PRADESH
247669,UTTAR PRADESH
247341,UTTAR PRADESH
247129,UTTAR PRADESH
247551,UTTAR PRADESH
247342,UTTAR PRADESH
247452,UTTAR PRADESH
247451,UTTAR PRADESH
247232,UTTAR PRADESH
723104,WEST BENGAL
723126,WEST BENGAL
723152,WEST BENGAL
723143,WEST BENGAL
723128,WEST BENGAL
723130,WEST BENGAL
723127,WEST BENGAL
723129,WEST BENGAL
723102,WEST BENGAL
723201,WEST BENGAL
713332,WEST BENGAL
713343,WEST BENGAL
713206,WEST BENGAL
723148,WEST BENGAL
143001,PUNJAB
380009,GUJARAT
506101,TELANGANA
201206,UTTAR PRADESH
245304,UTTAR PRADESH
518501,ANDHRA PRADESH
822101,JHARKHAND
531001,ANDHRA PRADESH
245201,UTTAR PRADESH
737121,SIKKIM
737113,SIKKIM
737103,SIKKIM
122002,HARYANA
122018,HARYANA
122015,HARYANA
123031,HARYANA
274149,UTTAR PRADESH
274301,UTTAR PRADESH
274302,UTTAR PRADESH
274401,UTTAR PRADESH
274203,UTTAR PRADESH
274206,UTTAR PRADESH
274402,UTTAR PRADESH
274303,UTTAR PRADESH
731241,WEST BENGAL
700051,WEST BENGAL
110015,DELHI
247776,UTTAR PRADESH
247777,UTTAR PRADESH
731202,WEST BENGAL
731233,WEST BENGAL
731238,WEST BENGAL
731245,WEST BENGAL
731242,WEST BENGAL
731237,WEST BENGAL
731216,WEST BENGAL
731219,WEST BENGAL
516360,ANDHRA PRADESH
247453,UTTAR PRADESH
732210,WEST BENGAL
732122,WEST BENGAL
732123,WEST BENGAL
732124,WEST BENGAL
732125,WEST BENGAL
732102,WEST BENGAL
732201,WEST BENGAL
732126,WEST BENGAL
732127,WEST BENGAL
110009,DELHI
732121,WEST BENGAL
732208,WEST BENGAL
711109,WEST BENGAL
829122,JHARKHAND
530001,ANDHRA PRADESH
515001,ANDHRA PRADESH
389001,GUJARAT
390002,GUJARAT
389151,GUJARAT
515801,ANDHRA PRADESH
530004,ANDHRA PRADESH
723215,WEST BENGAL
171001,HIMACHAL PRADESH
209867,UTTAR PRADESH
721147,WEST BENGAL
721102,WEST BENGAL
110002,DELHI
735231,WEST BENGAL
734503,WEST BENGAL
516115,ANDHRA PRADESH
518001,ANDHRA PRADESH
209841,UTTAR PRADESH
530016,ANDHRA PRADESH
110023,DELHI
700135,WEST BENGAL
700163,WEST BENGAL
722206,WEST BENGAL
722146,WEST BENGAL
722148,WEST BENGAL
722149,WEST BENGAL
722158,WEST BENGAL
722150,WEST BENGAL
743252,WEST BENGAL
743262,WEST BENGAL
743263,WEST BENGAL
743270,WEST BENGAL
743273,WEST BENGAL
403601,GOA
148001,PUNJAB
505172,TELANGANA
272177,UTTAR PRADESH
743438,WEST BENGAL
743289,WEST BENGAL
743290,WEST BENGAL
700131,WEST BENGAL
700125,WEST BENGAL
743701,WEST BENGAL
743405,WEST BENGAL
743711,WEST BENGAL
743287,WEST BENGAL
743425,WEST BENGAL
743401,WEST BENGAL
241405,UTTAR PRADESH
241402,UTTAR PRADESH
721431,WEST BENGAL
110006,DELHI
364001,GUJARAT
688001,KERALA
737126,SIKKIM
737132,SIKKIM
737139,SIKKIM
723145,WEST BENGAL
713378,WEST BENGAL
713385,WEST BENGAL
713381,WEST BENGAL
713346,WEST BENGAL
713362,WEST BENGAL
713363,WEST BENGAL
721445,WEST BENGAL
721436,WEST BENGAL
721437,WEST BENGAL
245205,UTTAR PRADESH
201201,UTTAR PRADESH
201204,UTTAR PRADESH
700035,WEST BENGAL
700108,WEST BENGAL
700028,WEST BENGAL
700052,WEST BENGAL
700036,WEST BENGAL
263636,UTTARAKHAND
263626,UTTARAKHAND
245207,UTTAR PRADESH
509125,TELANGANA
271303,UTTAR PRADESH
271504,UTTAR PRADESH
721451,WEST BENGAL
713323,WEST BENGAL
713358,WEST BENGAL
241302,UTTAR PRADESH
241303,UTTAR PRADESH
241123,UTTAR PRADESH
241406,UTTAR PRADESH
241407,UTTAR PRADESH
241204,UTTAR PRADESH
241124,UTTAR PRADESH
241126,UTTAR PRADESH
241403,UTTAR PRADESH
737106,SIKKIM
737131,SIKKIM
737135,SIKKIM
737133,SIKKIM
805110,BIHAR
521153,ANDHRA PRADESH
246176,UTTARAKHAND
721148,WEST BENGAL
743710,WEST BENGAL
700129,WEST BENGAL
700091,WEST BENGAL
700048,WEST BENGAL
700160,WEST BENGAL
700161,WEST BENGAL
500015,TELANGANA
500003,TELANGANA
209861,UTTAR PRADESH
500084,TELANGANA
500107,TELANGANA
230127,UTTAR PRADESH
535001,ANDHRA PRADESH
530007,ANDHRA PRADESH
530009,ANDHRA PRADESH
530014,ANDHRA PRADESH
530015,ANDHRA PRADESH
530032,ANDHRA PRADESH
229408,UTTAR PRADESH
532001,ANDHRA PRADESH
827001,JHARKHAND
826001,JHARKHAND
208020,UTTAR PRADESH
799250,TRIPURA
515671,ANDHRA PRADESH
176215,HIMACHAL PRADESH
274801,UTTAR PRADESH
151203,PUNJAB
506164,TELANGANA
570001,KARNATAKA
570009,KARNATAKA
504208,TELANGANA
508001,TELANGANA
804408,BIHAR
363002,GUJARAT
249001,UTTARAKHAND
133008,HARYANA
721130,WEST BENGAL
721153,WEST BENGAL
721636,WEST BENGAL
263625,UTTARAKHAND
263643,UTTARAKHAND
263623,UTTARAKHAND
700073,WEST BENGAL
700001,WEST BENGAL
700050,WEST BENGAL
263619,UTTARAKHAND
263640,UTTARAKHAND
263631,UTTARAKHAND
263632,UTTARAKHAND
263639,UTTARAKHAND
263633,UTTARAKHAND
731220,WEST BENGAL
734201,WEST BENGAL
734102,WEST BENGAL
247778,UTTAR PRADESH
700054,WEST BENGAL
700015,WEST BENGAL
700014,WEST BENGAL
700039,WEST BENGAL
110058,DELHI
110026,DELHI
110027,DELHI
263628,UTTARAKHAND
700007,WEST BENGAL
700062,WEST BENGAL
700002,WEST BENGAL
735122,WEST BENGAL
700077,WEST BENGAL
700065,WEST BENGAL
700080,WEST BENGAL
700090,WEST BENGAL
743297,WEST BENGAL
743456,WEST BENGAL
743291,WEST BENGAL
743437,WEST BENGAL
722164,WEST BENGAL
722202,WEST BENGAL
722203,WEST BENGAL
721601,WEST BENGAL
721151,WEST BENGAL
721648,WEST BENGAL
721645,WEST BENGAL
721653,WEST BENGAL
721657,WEST BENGAL
721603,WEST BENGAL
721625,WEST BENGAL
721626,WEST BENGAL
721158,WEST BENGAL
786005,ASSAM
786692,ASSAM
786006,ASSAM
721602,WEST BENGAL
721627,WEST BENGAL
721432,WEST BENGAL
721401,WEST BENGAL
721434,WEST BENGAL
721449,WEST BENGAL
721444,WEST BENGAL
723147,WEST BENGAL
723212,WEST BENGAL
121008,HARYANA
721643,WEST BENGAL
110089,DELHI
230301,UTTAR PRADESH
230302,UTTAR PRADESH
230129,UTTAR PRADESH
230502,UTTAR PRADESH
534260,ANDHRA PRADESH
534001,ANDHRA PRADESH
277216,UTTAR PRADESH
277403,UTTAR PRADESH
277207,UTTAR PRADESH
221717,UTTAR PRADESH
521121,ANDHRA PRADESH
277219,UTTAR PRADESH
534447,ANDHRA PRADESH
263678,UTTARAKHAND
263637,UTTARAKHAND
263645,UTTARAKHAND
263646,UTTARAKHAND
263667,UTTARAKHAND
263680,UTTARAKHAND
263660,UTTARAKHAND
263659,UTTARAKHAND
263664,UTTARAKHAND
533002,ANDHRA PRADESH
743412,WEST BENGAL
743422,WEST BENGAL
743445,WEST BENGAL
743426,WEST BENGAL
743439,WEST BENGAL
722201,WEST BENGAL
121013,HARYANA
121014,HARYANA
533004,ANDHRA PRADESH
517101,ANDHRA PRADESH
226002,UTTAR PRADESH
226021,UTTAR PRADESH
723153,WEST BENGAL
271319,UTTAR PRADESH
271403,UTTAR PRADESH
230131,UTTAR PRADESH
271124,UTTAR PRADESH
384012,GUJARAT
743435,WEST BENGAL
743292,WEST BENGAL
743427,WEST BENGAL
743442,WEST BENGAL
743446,WEST BENGAL
743704,WEST BENGAL
743272,WEST BENGAL
384320,GUJARAT
384160,GUJARAT
700126,WEST BENGAL
743411,WEST BENGAL
743293,WEST BENGAL
743428,WEST BENGAL
416606,MAHARASHTRA
416510,MAHARASHTRA
505327,TELANGANA
226013,UTTAR PRADESH
226010,UTTAR PRADESH
226026,UTTAR PRADESH
508213,TELANGANA
203207,UTTAR PRADESH
201311,UTTAR PRADESH
843301,BIHAR
802101,BIHAR
273413,UTTAR PRADESH
273013,UTTAR PRADESH
273403,UTTAR PRADESH
273402,UTTAR PRADESH
273401,UTTAR PRADESH
273409,UTTAR PRADESH
273411,UTTAR PRADESH
854105,BIHAR
812001,BIHAR
712706,WEST BENGAL
712223,WEST BENGAL
722147,WEST BENGAL
743271,WEST BENGAL
507001,TELANGANA
721656,WEST BENGAL
273408,UTTAR PRADESH
273211,UTTAR PRADESH
700130,WEST BENGAL
521231,ANDHRA PRADESH
735101,WEST BENGAL
734501,WEST BENGAL
500098,TELANGANA
500070,TELANGANA
500115,TELANGANA
201310,UTTAR PRADESH
201304,UTTAR PRADESH
201307,UTTAR PRADESH
201008,UTTAR PRADESH
847211,BIHAR
842001,BIHAR
508207,TELANGANA
735222,WEST BENGAL
735221,WEST BENGAL
735229,WEST BENGAL
505468,TELANGANA
824101,BIHAR
229316,UTTAR PRADESH
229127,UTTAR PRADESH
743429,WEST BENGAL
229311,UTTAR PRADESH
229126,UTTAR PRADESH
229802,UTTAR PRADESH
229309,UTTAR PRADESH
734007,WEST BENGAL
734015,WEST BENGAL
251319,UTTAR PRADESH
731244,WEST BENGAL
736171,WEST BENGAL
736170,WEST BENGAL
229206,UTTAR PRADESH
229129,UTTAR PRADESH
533242,ANDHRA PRADESH
532185,ANDHRA PRADESH
532201,ANDHRA PRADESH
208004,UTTAR PRADESH
208002,UTTAR PRADESH
122008,HARYANA
122010,HARYANA
122009,HARYANA
122011,HARYANA
122016,HARYANA
122007,HARYANA
122052,HARYANA
122012,HARYANA
121009,HARYANA
122005,HARYANA
388001,GUJARAT
388330,GUJARAT
388543,GUJARAT
388545,GUJARAT
721607,WEST BENGAL
852201,BIHAR
811307,BIHAR
723103,WEST BENGAL
388121,GUJARAT
516390,ANDHRA PRADESH
531116,ANDHRA PRADESH
263638,UTTARAKHAND
741223,WEST BENGAL
741248,WEST BENGAL
741249,WEST BENGAL
741255,WEST BENGAL
741501,WEST BENGAL
741121,WEST BENGAL
741502,WEST BENGAL
741503,WEST BENGAL
271307,UTTAR PRADESH
741509,WEST BENGAL
741151,WEST BENGAL
741402,WEST BENGAL
741238,WEST BENGAL
741505,WEST BENGAL
741506,WEST BENGAL
741507,WEST BENGAL
741202,WEST BENGAL
741201,WEST BENGAL
364081,GUJARAT
364003,GUJARAT
364006,GUJARAT
384002,GUJARAT
384345,GUJARAT
841418,BIHAR
380015,GUJARAT
380054,GUJARAT
380051,GUJARAT
380013,GUJARAT
713322,WEST BENGAL
713337,WEST BENGAL
713338,WEST BENGAL
786102,ASSAM
787001,ASSAM
785621,ASSAM
273015,UTTAR PRADESH
229121,UTTAR PRADESH
229201,UTTAR PRADESH
535558,ANDHRA PRADESH
533255,ANDHRA PRADESH
530026,ANDHRA PRADESH
700136,WEST BENGAL
734203,WEST BENGAL
734105,WEST BENGAL
734215,WEST BENGAL
734104,WEST BENGAL
734217,WEST BENGAL
734216,WEST BENGAL
734226,WEST BENGAL
734209,WEST BENGAL
743166,WEST BENGAL
743223,WEST BENGAL
734221,WEST BENGAL
734222,WEST BENGAL
734312,WEST BENGAL
734224,WEST BENGAL
734014,WEST BENGAL
734423,WEST BENGAL
734429,WEST BENGAL
734427,WEST BENGAL
734214,WEST BENGAL
735303,WEST BENGAL
712408,WEST BENGAL
127045,HARYANA
700037,WEST BENGAL
721513,WEST BENGAL
721304,WEST BENGAL
721121,WEST BENGAL
262723,UTTAR PRADESH
262802,UTTAR PRADESH
363643,GUJARAT
742407,WEST BENGAL
742137,WEST BENGAL
782460,ASSAM
741251,WEST BENGAL
741253,WEST BENGAL
741256,WEST BENGAL
741127,WEST BENGAL
248199,UTTARAKHAND
248198,UTTARAKHAND
248143,UTTARAKHAND
248001,UTTARAKHAND
248002,UTTARAKHAND
248140,UTTARAKHAND
248005,UTTARAKHAND
248014,UTTARAKHAND
248008,UTTARAKHAND
249205,UTTARAKHAND
248145,UTTARAKHAND
248013,UTTARAKHAND
247667,UTTARAKHAND
247661,UTTARAKHAND
248121,UTTARAKHAND
249204,UTTARAKHAND
261502,UTTAR PRADESH
262724,UTTAR PRADESH
262702,UTTAR PRADESH
226017,UTTAR PRADESH
226401,UTTAR PRADESH
509103,TELANGANA
734313,WEST BENGAL
734013,WEST BENGAL
734434,WEST BENGAL
734218,WEST BENGAL
734003,WEST BENGAL
700017,WEST BENGAL
700010,WEST BENGAL
700085,WEST BENGAL
700011,WEST BENGAL
721450,WEST BENGAL
509301,TELANGANA
733210,WEST BENGAL
523155,ANDHRA PRADESH
523105,ANDHRA PRADESH
501101,TELANGANA
524101,ANDHRA PRADESH
523240,ANDHRA PRADESH
854301,BIHAR
524001,ANDHRA PRADESH
523001,ANDHRA PRADESH
700100,WEST BENGAL
249202,UTTARAKHAND
248016,UTTARAKHAND
744201,ANDAMAN AND NICOBAR ISLANDS
744202,ANDAMAN AND NICOBAR ISLANDS
744302,ANDAMAN AND NICOBAR ISLANDS
744303,ANDAMAN AND NICOBAR ISLANDS
736122,WEST BENGAL
736123,WEST BENGAL
736121,WEST BENGAL
507111,TELANGANA
503224,TELANGANA
503111,TELANGANA
504001,TELANGANA
503001,TELANGANA
507125,TELANGANA
504303,TELANGANA
733202,WEST BENGAL
733128,WEST BENGAL
733129,WEST BENGAL
721433,WEST BENGAL
741508,WEST BENGAL
733141,WEST BENGAL
733126,WEST BENGAL
522503,ANDHRA PRADESH
262721,UTTAR PRADESH
261506,UTTAR PRADESH
721514,WEST BENGAL
721515,WEST BENGAL
630408,TAMIL NADU
630612,TAMIL NADU
630204,TAMIL NADU
630555,TAMIL NADU
630556,TAMIL NADU
742402,WEST BENGAL
742409,WEST BENGAL
742408,WEST BENGAL
742410,WEST BENGAL
742225,WEST BENGAL
733125,WEST BENGAL
741124,WEST BENGAL
741163,WEST BENGAL
741103,WEST BENGAL
741152,WEST BENGAL
201103,UTTAR PRADESH
802302,BIHAR
700127,WEST BENGAL
700124,WEST BENGAL
734301,WEST BENGAL
734315,WEST BENGAL
734316,WEST BENGAL
125056,HARYANA
721517,WEST BENGAL
261505,UTTAR PRADESH
506001,TELANGANA
508116,TELANGANA
504107,TELANGANA
570005,KARNATAKA
506004,TELANGANA
263621,UTTARAKHAND
530008,ANDHRA PRADESH
530011,ANDHRA PRADESH
530018,ANDHRA PRADESH
530046,ANDHRA PRADESH
516001,ANDHRA PRADESH
518301,ANDHRA PRADESH
245208,UTTAR PRADESH
229410,UTTAR PRADESH
534201,ANDHRA PRADESH
380019,GUJARAT
380027,GUJARAT
380005,GUJARAT
201005,UTTAR PRADESH
743375,WEST BENGAL
786622,ASSAM
700055,WEST BENGAL
700102,WEST BENGAL
700101,WEST BENGAL
734311,WEST BENGAL
735204,WEST BENGAL
721145,WEST BENGAL
110004,DELHI
110069,DELHI
110005,DELHI
505326,TELANGANA
502001,TELANGANA
570023,KARNATAKA
570033,KARNATAKA
506011,TELANGANA
734213,WEST BENGAL
734223,WEST BENGAL
700097,WEST BENGAL
700162,WEST BENGAL
731224,WEST BENGAL
731101,WEST BENGAL
570034,KARNATAKA
507101,TELANGANA
736207,WEST BENGAL
744105,ANDAMAN AND NICOBAR ISLANDS
744102,ANDAMAN AND NICOBAR ISLANDS
744104,ANDAMAN AND NICOBAR ISLANDS
744107,ANDAMAN AND NICOBAR ISLANDS
744211,ANDAMAN AND NICOBAR ISLANDS
744207,ANDAMAN AND NICOBAR ISLANDS
744103,ANDAMAN AND NICOBAR ISLANDS
744206,ANDAMAN AND NICOBAR ISLANDS
394190,GUJARAT
515201,ANDHRA PRADESH
744301,ANDAMAN AND NICOBAR ISLANDS
744304,ANDAMAN AND NICOBAR ISLANDS
736131,WEST BENGAL
736168,WEST BENGAL
736133,WEST BENGAL
736134,WEST BENGAL
507154,TELANGANA
506350,TELANGANA
490023,CHHATTISGARH
490020,CHHATTISGARH
736135,WEST BENGAL
123110,HARYANA
721435,WEST BENGAL
741101,WEST BENGAL
741167,WEST BENGAL
741164,WEST BENGAL
741317,WEST BENGAL
713424,WEST BENGAL
246421,UTTARAKHAND
246419,UTTARAKHAND
734008,WEST BENGAL
637211,TAMIL NADU
796001,MIZORAM
221301,UTTAR PRADESH
221401,UTTAR PRADESH
221304,UTTAR PRADESH
221306,UTTAR PRADESH
221309,UTTAR PRADESH
246425,UTTARAKHAND
363035,GUJARAT
744204,ANDAMAN AND NICOBAR ISLANDS
744210,ANDAMAN AND NICOBAR ISLANDS
744205,ANDAMAN AND NICOBAR ISLANDS
497555,CHHATTISGARH
497446,CHHATTISGARH
226101,UTTAR PRADESH
226102,UTTAR PRADESH
226104,UTTAR PRADESH
735211,WEST BENGAL
262803,UTTAR PRADESH
262727,UTTAR PRADESH
262804,UTTAR PRADESH
263656,UTTARAKHAND
263658,UTTARAKHAND
263665,UTTARAKHAND
263676,UTTARAKHAND
263661,UTTARAKHAND
700030,WEST BENGAL
110012,DELHI
110008,DELHI
735305,WEST BENGAL
388120,GUJARAT
522002,ANDHRA PRADESH
522403,ANDHRA PRADESH
522601,ANDHRA PRADESH
221314,UTTAR PRADESH
221402,UTTAR PRADESH
221006,UTTAR PRADESH
221302,UTTAR PRADESH
221106,UTTAR PRADESH
221305,UTTAR PRADESH
221207,UTTAR PRADESH
221202,UTTAR PRADESH
722161,WEST BENGAL
722137,WEST BENGAL
534101,ANDHRA PRADESH
522238,ANDHRA PRADESH
522510,ANDHRA PRADESH
522001,ANDHRA PRADESH
522003,ANDHRA PRADESH
522004,ANDHRA PRADESH
522007,ANDHRA PRADESH
521301,ANDHRA PRADESH
641001,TAMIL NADU
226301,UTTAR PRADESH
226303,UTTAR PRADESH
226302,UTTAR PRADESH
226103,UTTAR PRADESH
226008,UTTAR PRADESH
735121,WEST BENGAL
735210,WEST BENGAL
110011,DELHI
110055,DELHI
735302,WEST BENGAL
735212,WEST BENGAL
722173,WEST BENGAL
722138,WEST BENGAL
734006,WEST BENGAL
700009,WEST BENGAL
734004,WEST BENGAL
722141,WEST BENGAL
272154,UTTAR PRADESH
630561,TAMIL NADU
492012,CHHATTISGARH
504218,TELANGANA
628601,TAMIL NADU
274001,UTTAR PRADESH
274304,UTTAR PRADESH
502220,TELANGANA
534211,ANDHRA PRADESH
521001,ANDHRA PRADESH
277302,UTTAR PRADESH
603001,TAMIL NADU
281501,UTTAR PRADESH
246440,UTTARAKHAND
246475,UTTARAKHAND
248009,UTTARAKHAND
249402,UTTARAKHAND
246486,UTTARAKHAND
246424,UTTARAKHAND
110110,DELHI
721152,WEST BENGAL
721139,WEST BENGAL
721154,WEST BENGAL
246429,UTTARAKHAND
246439,UTTARAKHAND
110062,DELHI
110025,DELHI
110024,DELHI
110013,DELHI
110017,DELHI
493881,CHHATTISGARH
492010,CHHATTISGARH
272201,UTTAR PRADESH
272193,UTTAR PRADESH
272202,UTTAR PRADESH
272152,UTTAR PRADESH
722142,WEST BENGAL
360026,GUJARAT
360028,GUJARAT
742236,WEST BENGAL
742238,WEST BENGAL
122098,HARYANA
713502,WEST BENGAL
500002,TELANGANA
500062,TELANGANA
635001,TAMIL NADU
522006,ANDHRA PRADESH
110067,DELHI
734426,WEST BENGAL
734010,WEST BENGAL
734009,WEST BENGAL
251309,UTTAR PRADESH
251311,UTTAR PRADESH
251003,UTTAR PRADESH
247772,UTTAR PRADESH
251314,UTTAR PRADESH
247774,UTTAR PRADESH
247773,UTTAR PRADESH
247775,UTTAR PRADESH
251201,UTTAR PRADESH
721507,WEST BENGAL
712124,WEST BENGAL
712401,WEST BENGAL
712403,WEST BENGAL
500083,TELANGANA
741165,WEST BENGAL
741102,WEST BENGAL
741125,WEST BENGAL
741126,WEST BENGAL
741140,WEST BENGAL
741162,WEST BENGAL
741302,WEST BENGAL
741181,WEST BENGAL
741155,WEST BENGAL
741156,WEST BENGAL
741316,WEST BENGAL
741315,WEST BENGAL
741222,WEST BENGAL
741245,WEST BENGAL
741257,WEST BENGAL
733132,WEST BENGAL
251203,UTTAR PRADESH
251315,UTTAR PRADESH
251316,UTTAR PRADESH
251320,UTTAR PRADESH
251202,UTTAR PRADESH
251318,UTTAR PRADESH
711206,WEST BENGAL
734103,WEST BENGAL
734220,WEST BENGAL
721644,WEST BENGAL
721634,WEST BENGAL
721647,WEST BENGAL
721650,WEST BENGAL
721651,WEST BENGAL
721635,WEST BENGAL
721646,WEST BENGAL
246426,UTTARAKHAND
246427,UTTARAKHAND
246428,UTTARAKHAND
246435,UTTARAKHAND
803101,BIHAR
713123,WEST BENGAL
323615,RAJASTHAN
723202,WEST BENGAL
723213,WEST BENGAL
723131,WEST BENGAL
723132,WEST BENGAL
723151,WEST BENGAL
712102,WEST BENGAL
712302,WEST BENGAL
712512,WEST BENGAL
712103,WEST BENGAL
712147,WEST BENGAL
712515,WEST BENGAL
712148,WEST BENGAL
712149,WEST BENGAL
712305,WEST BENGAL
500037,TELANGANA
500103,TELANGANA
500042,TELANGANA
689121,KERALA
500080,TELANGANA
500007,TELANGANA
500016,TELANGANA
500025,TELANGANA
500010,TELANGANA
500014,TELANGANA
500017,TELANGANA
500050,TELANGANA
500047,TELANGANA
500049,TELANGANA
201306,UTTAR PRADESH
201309,UTTAR PRADESH
625513,TAMIL NADU
384470,GUJARAT
723149,WEST BENGAL
723156,WEST BENGAL
723155,WEST BENGAL
502110,TELANGANA
277201,UTTAR PRADESH
277203,UTTAR PRADESH
600003,TAMIL NADU
600002,TAMIL NADU
600008,TAMIL NADU
277202,UTTAR PRADESH
277204,UTTAR PRADESH
246401,UTTARAKHAND
246422,UTTARAKHAND
110056,DELHI
110099,DELHI
248003,UTTARAKHAND
246495,UTTARAKHAND
712304,WEST BENGAL
712404,WEST BENGAL
712405,WEST BENGAL
712202,WEST BENGAL
712139,WEST BENGAL
712701,WEST BENGAL
712250,WEST BENGAL
712407,WEST BENGAL
324007,RAJASTHAN
324006,RAJASTHAN
721127,WEST BENGAL
721306,WEST BENGAL
721101,WEST BENGAL
609110,TAMIL NADU
246441,UTTARAKHAND
246443,UTTARAKHAND
246444,UTTARAKHAND
246446,UTTARAKHAND
246431,UTTARAKHAND
246488,UTTARAKHAND
246453,UTTARAKHAND
246449,UTTARAKHAND
246455,UTTARAKHAND
623501,TAMIL NADU
626117,TAMIL NADU
606202,TAMIL NADU
493887,CHHATTISGARH
626134,TAMIL NADU
626106,TAMIL NADU
713405,WEST BENGAL
713103,WEST BENGAL
733209,WEST BENGAL
733215,WEST BENGAL
272195,UTTAR PRADESH
630606,TAMIL NADU
492009,CHHATTISGARH
700074,WEST BENGAL
636001,TAMIL NADU
641002,TAMIL NADU
723133,WEST BENGAL
723154,WEST BENGAL
631152,TAMIL NADU
211001,UTTAR PRADESH
276136,UTTAR PRADESH
223225,UTTAR PRADESH
276203,UTTAR PRADESH
276204,UTTAR PRADESH
263652,UTTARAKHAND
263663,UTTARAKHAND
383006,GUJARAT
621212,TAMIL NADU
621103,TAMIL NADU
621104,TAMIL NADU
621133,TAMIL NADU
621106,TAMIL NADU
733130,WEST BENGAL
712402,WEST BENGAL
712303,WEST BENGAL
712146,WEST BENGAL
741158,WEST BENGAL
741160,WEST BENGAL
741301,WEST BENGAL
741137,WEST BENGAL
500085,TELANGANA
500072,TELANGANA
492018,CHHATTISGARH
722102,WEST BENGAL
722139,WEST BENGAL
722155,WEST BENGAL
700004,WEST BENGAL
721303,WEST BENGAL
721124,WEST BENGAL
721201,WEST BENGAL
276143,UTTAR PRADESH
276205,UTTAR PRADESH
276404,UTTAR PRADESH
276206,UTTAR PRADESH
627811,TAMIL NADU
497450,CHHATTISGARH
607001,TAMIL NADU
612002,TAMIL NADU
496108,CHHATTISGARH
628501,TAMIL NADU
625001,TAMIL NADU
628215,TAMIL NADU
626118,TAMIL NADU
626607,TAMIL NADU
626112,TAMIL NADU
626113,TAMIL NADU
626129,TAMIL NADU
626102,TAMIL NADU
626111,TAMIL NADU
626127,TAMIL NADU
722160,WEST BENGAL
722143,WEST BENGAL
722208,WEST BENGAL
722156,WEST BENGAL
604001,TAMIL NADU
605602,TAMIL NADU
233001,UTTAR PRADESH
500026,TELANGANA
500056,TELANGANA
500061,TELANGANA
500011,TELANGANA
500094,TELANGANA
500040,TELANGANA
500009,TELANGANA
734005,WEST BENGAL
734012,WEST BENGAL
221307,UTTAR PRADESH
221403,UTTAR PRADESH
221208,UTTAR PRADESH
600070,TAMIL NADU
600064,TAMIL NADU
600043,TAMIL NADU
600131,TAMIL NADU
643101,TAMIL NADU
276288,UTTAR PRADESH
276304,UTTAR PRADESH
223226,UTTAR PRADESH
276207,UTTAR PRADESH
276138,UTTAR PRADESH
620001,TAMIL NADU
600117,TAMIL NADU
221404,UTTAR PRADESH
530020,ANDHRA PRADESH
530017,ANDHRA PRADESH
530002,ANDHRA PRADESH
515872,ANDHRA PRADESH
246487,UTTARAKHAND
246472,UTTARAKHAND
246473,UTTARAKHAND
246442,UTTARAKHAND
246141,UTTARAKHAND
626138,TAMIL NADU
626141,TAMIL NADU
626137,TAMIL NADU
627002,TAMIL NADU
271801,UTTAR PRADESH
700012,WEST BENGAL
711106,WEST BENGAL
251327,UTTAR PRADESH
110097,DELHI
626001,TAMIL NADU
626101,TAMIL NADU
496109,CHHATTISGARH
628001,TAMIL NADU
628207,TAMIL NADU
628218,TAMIL NADU
628210,TAMIL NADU
628211,TAMIL NADU
628152,TAMIL NADU
628008,TAMIL NADU
492004,CHHATTISGARH
492014,CHHATTISGARH
492005,CHHATTISGARH
628851,TAMIL NADU
628002,TAMIL NADU
628303,TAMIL NADU
628401,TAMIL NADU
628402,TAMIL NADU
638452,TAMIL NADU
600026,TAMIL NADU
600033,TAMIL NADU
600016,TAMIL NADU
600001,TAMIL NADU
277402,UTTAR PRADESH
735301,WEST BENGAL
630321,TAMIL NADU
630558,TAMIL NADU
605757,TAMIL NADU
606001,TAMIL NADU
206001,UTTAR PRADESH
643001,TAMIL NADU
221204,UTTAR PRADESH
221108,UTTAR PRADESH
221105,UTTAR PRADESH
741138,WEST BENGAL
741150,WEST BENGAL
741154,WEST BENGAL
741157,WEST BENGAL
741313,WEST BENGAL
713409,WEST BENGAL
713129,WEST BENGAL
277301,UTTAR PRADESH
277401,UTTAR PRADESH
277210,UTTAR PRADESH
277214,UTTAR PRADESH
636005,TAMIL NADU
600010,TAMIL NADU
600082,TAMIL NADU
600011,TAMIL NADU
712308,WEST BENGAL
712152,WEST BENGAL
632401,TAMIL NADU
